id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
1,\core\event\user_loggedin,core,loggedin,user,user,2.0,r,0,1,10,0,2,0,,0,"a:2:{s:8:""username"";s:5:""admin"";s:13:""extrauserinfo"";a:0:{}}",1781601876,web,134.115.29.10,
2,\core\event\user_password_updated,core,updated,user_password,,,u,0,5,30,2,2,0,2.0,0,"a:1:{s:14:""forgottenreset"";b:0;}",1781602139,web,134.115.29.10,
3,\core\event\user_updated,core,updated,user,user,2.0,u,0,5,30,2,2,0,2.0,0,N;,1781602140,web,134.115.29.10,
255,\core\event\config_log_created,core,created,config_log,config_log,905.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""retakesallowed_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:10:""mod_lesson"";}",1781602146,web,134.115.29.10,
256,\core\event\config_log_created,core,created,config_log,config_log,906.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""handlingofretakes"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:10:""mod_lesson"";}",1781602146,web,134.115.29.10,
257,\core\event\config_log_created,core,created,config_log,config_log,907.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""handlingofretakes_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:10:""mod_lesson"";}",1781602146,web,134.115.29.10,
258,\core\event\config_log_created,core,created,config_log,config_log,908.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""minimumnumberofquestions"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:10:""mod_lesson"";}",1781602146,web,134.115.29.10,
259,\core\event\config_log_created,core,created,config_log,config_log,909.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""minimumnumberofquestions_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:10:""mod_lesson"";}",1781602146,web,134.115.29.10,
260,\core\event\config_log_created,core,created,config_log,config_log,910.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""displayoptions"";s:8:""oldvalue"";N;s:5:""value"";s:1:""5"";s:6:""plugin"";s:4:""page"";}",1781602146,web,134.115.29.10,
261,\core\event\config_log_created,core,created,config_log,config_log,911.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""printintro"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""page"";}",1781602146,web,134.115.29.10,
262,\core\event\config_log_created,core,created,config_log,config_log,912.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""printlastmodified"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""page"";}",1781602146,web,134.115.29.10,
263,\core\event\config_log_created,core,created,config_log,config_log,913.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:7:""display"";s:8:""oldvalue"";N;s:5:""value"";s:1:""5"";s:6:""plugin"";s:4:""page"";}",1781602146,web,134.115.29.10,
264,\core\event\config_log_created,core,created,config_log,config_log,914.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""popupwidth"";s:8:""oldvalue"";N;s:5:""value"";s:3:""620"";s:6:""plugin"";s:4:""page"";}",1781602146,web,134.115.29.10,
265,\core\event\config_log_created,core,created,config_log,config_log,915.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""popupheight"";s:8:""oldvalue"";N;s:5:""value"";s:3:""450"";s:6:""plugin"";s:4:""page"";}",1781602146,web,134.115.29.10,
266,\core\event\config_log_created,core,created,config_log,config_log,916.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:9:""timelimit"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602146,web,134.115.29.10,
267,\core\event\config_log_created,core,created,config_log,config_log,917.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""timelimit_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602146,web,134.115.29.10,
268,\core\event\config_log_created,core,created,config_log,config_log,918.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""timelimit_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
269,\core\event\config_log_created,core,created,config_log,config_log,919.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""notifyattemptgradeddelay"";s:8:""oldvalue"";N;s:5:""value"";s:5:""18000"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
270,\core\event\config_log_created,core,created,config_log,config_log,920.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""overduehandling"";s:8:""oldvalue"";N;s:5:""value"";s:10:""autosubmit"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
271,\core\event\config_log_created,core,created,config_log,config_log,921.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""overduehandling_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
272,\core\event\config_log_created,core,created,config_log,config_log,922.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""overduehandling_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
273,\core\event\config_log_created,core,created,config_log,config_log,923.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""graceperiod"";s:8:""oldvalue"";N;s:5:""value"";s:5:""86400"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
274,\core\event\config_log_created,core,created,config_log,config_log,924.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""graceperiod_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
275,\core\event\config_log_created,core,created,config_log,config_log,925.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""graceperiod_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
276,\core\event\config_log_created,core,created,config_log,config_log,926.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""graceperiodmin"";s:8:""oldvalue"";N;s:5:""value"";s:2:""60"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
277,\core\event\config_log_created,core,created,config_log,config_log,927.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:8:""attempts"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
278,\core\event\config_log_created,core,created,config_log,config_log,928.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:12:""attempts_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
279,\core\event\config_log_created,core,created,config_log,config_log,929.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""attempts_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
280,\core\event\config_log_created,core,created,config_log,config_log,930.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""grademethod"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
281,\core\event\config_log_created,core,created,config_log,config_log,931.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""grademethod_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
282,\core\event\config_log_created,core,created,config_log,config_log,932.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""grademethod_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
283,\core\event\config_log_created,core,created,config_log,config_log,933.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:12:""maximumgrade"";s:8:""oldvalue"";N;s:5:""value"";s:2:""10"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
284,\core\event\config_log_created,core,created,config_log,config_log,934.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""maximumgrade_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
285,\core\event\config_log_created,core,created,config_log,config_log,935.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""questionsperpage"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
286,\core\event\config_log_created,core,created,config_log,config_log,936.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""questionsperpage_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
287,\core\event\config_log_created,core,created,config_log,config_log,937.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""questionsperpage_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
288,\core\event\config_log_created,core,created,config_log,config_log,938.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:9:""navmethod"";s:8:""oldvalue"";N;s:5:""value"";s:4:""free"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
289,\core\event\config_log_created,core,created,config_log,config_log,939.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""navmethod_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
290,\core\event\config_log_created,core,created,config_log,config_log,940.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""navmethod_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
291,\core\event\config_log_created,core,created,config_log,config_log,941.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""shuffleanswers"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
292,\core\event\config_log_created,core,created,config_log,config_log,942.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""shuffleanswers_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
293,\core\event\config_log_created,core,created,config_log,config_log,943.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""shuffleanswers_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
294,\core\event\config_log_created,core,created,config_log,config_log,944.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""preferredbehaviour"";s:8:""oldvalue"";N;s:5:""value"";s:16:""deferredfeedback"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
295,\core\event\config_log_created,core,created,config_log,config_log,945.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""preferredbehaviour_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
296,\core\event\config_log_created,core,created,config_log,config_log,946.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""canredoquestions"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
297,\core\event\config_log_created,core,created,config_log,config_log,947.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""canredoquestions_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
298,\core\event\config_log_created,core,created,config_log,config_log,948.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""canredoquestions_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
299,\core\event\config_log_created,core,created,config_log,config_log,949.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""attemptonlast"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
300,\core\event\config_log_created,core,created,config_log,config_log,950.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""attemptonlast_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
301,\core\event\config_log_created,core,created,config_log,config_log,951.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""attemptonlast_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
302,\core\event\config_log_created,core,created,config_log,config_log,952.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""reviewattempt"";s:8:""oldvalue"";N;s:5:""value"";s:5:""69904"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
303,\core\event\config_log_created,core,created,config_log,config_log,953.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""reviewcorrectness"";s:8:""oldvalue"";N;s:5:""value"";s:5:""69904"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
304,\core\event\config_log_created,core,created,config_log,config_log,954.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:11:""reviewmarks"";s:8:""oldvalue"";N;s:5:""value"";s:5:""69904"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
305,\core\event\config_log_created,core,created,config_log,config_log,955.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""reviewspecificfeedback"";s:8:""oldvalue"";N;s:5:""value"";s:5:""69904"";s:6:""plugin"";s:4:""quiz"";}",1781602147,web,134.115.29.10,
306,\core\event\config_log_created,core,created,config_log,config_log,956.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""reviewgeneralfeedback"";s:8:""oldvalue"";N;s:5:""value"";s:5:""69904"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
307,\core\event\config_log_created,core,created,config_log,config_log,957.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""reviewrightanswer"";s:8:""oldvalue"";N;s:5:""value"";s:5:""69904"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
308,\core\event\config_log_created,core,created,config_log,config_log,958.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""reviewoverallfeedback"";s:8:""oldvalue"";N;s:5:""value"";s:4:""4368"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
309,\core\event\config_log_created,core,created,config_log,config_log,959.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""showuserpicture"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
310,\core\event\config_log_created,core,created,config_log,config_log,960.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""showuserpicture_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
311,\core\event\config_log_created,core,created,config_log,config_log,961.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""showuserpicture_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
312,\core\event\config_log_created,core,created,config_log,config_log,962.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""decimalpoints"";s:8:""oldvalue"";N;s:5:""value"";s:1:""2"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
313,\core\event\config_log_created,core,created,config_log,config_log,963.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""decimalpoints_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
314,\core\event\config_log_created,core,created,config_log,config_log,964.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""decimalpoints_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
315,\core\event\config_log_created,core,created,config_log,config_log,965.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""questiondecimalpoints"";s:8:""oldvalue"";N;s:5:""value"";s:2:""-1"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
316,\core\event\config_log_created,core,created,config_log,config_log,966.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""questiondecimalpoints_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
317,\core\event\config_log_created,core,created,config_log,config_log,967.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""questiondecimalpoints_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
318,\core\event\config_log_created,core,created,config_log,config_log,968.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""showblocks"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
319,\core\event\config_log_created,core,created,config_log,config_log,969.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""showblocks_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
320,\core\event\config_log_created,core,created,config_log,config_log,970.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""showblocks_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
321,\core\event\config_log_created,core,created,config_log,config_log,971.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:12:""quizpassword"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
322,\core\event\config_log_created,core,created,config_log,config_log,972.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""quizpassword_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
323,\core\event\config_log_created,core,created,config_log,config_log,973.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""quizpassword_required"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
324,\core\event\config_log_created,core,created,config_log,config_log,974.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""quizpassword_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
325,\core\event\config_log_created,core,created,config_log,config_log,975.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:6:""subnet"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
326,\core\event\config_log_created,core,created,config_log,config_log,976.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""subnet_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
327,\core\event\config_log_created,core,created,config_log,config_log,977.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""subnet_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
328,\core\event\config_log_created,core,created,config_log,config_log,978.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:6:""delay1"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
329,\core\event\config_log_created,core,created,config_log,config_log,979.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""delay1_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
330,\core\event\config_log_created,core,created,config_log,config_log,980.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""delay1_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
331,\core\event\config_log_created,core,created,config_log,config_log,981.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:6:""delay2"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
332,\core\event\config_log_created,core,created,config_log,config_log,982.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:10:""delay2_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
333,\core\event\config_log_created,core,created,config_log,config_log,983.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:13:""delay2_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
334,\core\event\config_log_created,core,created,config_log,config_log,984.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""browsersecurity"";s:8:""oldvalue"";N;s:5:""value"";s:1:""-"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
335,\core\event\config_log_created,core,created,config_log,config_log,985.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""browsersecurity_adv"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
336,\core\event\config_log_created,core,created,config_log,config_log,986.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""browsersecurity_locked"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
337,\core\event\config_log_created,core,created,config_log,config_log,987.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""initialnumfeedbacks"";s:8:""oldvalue"";N;s:5:""value"";s:1:""2"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
338,\core\event\config_log_created,core,created,config_log,config_log,988.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""autosaveperiod"";s:8:""oldvalue"";N;s:5:""value"";s:2:""60"";s:6:""plugin"";s:4:""quiz"";}",1781602148,web,134.115.29.10,
339,\core\event\config_log_created,core,created,config_log,config_log,989.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""getstatslocktimeout"";s:8:""oldvalue"";N;s:5:""value"";s:3:""900"";s:6:""plugin"";s:15:""quiz_statistics"";}",1781602148,web,134.115.29.10,
340,\core\event\config_log_created,core,created,config_log,config_log,990.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""autoreconfigureseb"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:14:""quizaccess_seb"";}",1781602148,web,134.115.29.10,
341,\core\event\config_log_created,core,created,config_log,config_log,991.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:12:""showseblinks"";s:8:""oldvalue"";N;s:5:""value"";s:8:""seb,http"";s:6:""plugin"";s:14:""quizaccess_seb"";}",1781602148,web,134.115.29.10,
342,\core\event\config_log_created,core,created,config_log,config_log,992.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:12:""downloadlink"";s:8:""oldvalue"";N;s:5:""value"";s:44:""https://safeexambrowser.org/download_en.html"";s:6:""plugin"";s:14:""quizaccess_seb"";}",1781602148,web,134.115.29.10,
343,\core\event\config_log_created,core,created,config_log,config_log,993.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""quizpasswordrequired"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:14:""quizaccess_seb"";}",1781602148,web,134.115.29.10,
344,\core\event\config_log_created,core,created,config_log,config_log,994.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""displayblocksbeforestart"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:14:""quizaccess_seb"";}",1781602148,web,134.115.29.10,
345,\core\event\config_log_created,core,created,config_log,config_log,995.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""displayblockswhenfinished"";s:8:""oldvalue"";N;s:5:""value"";s:1:""1"";s:6:""plugin"";s:14:""quizaccess_seb"";}",1781602148,web,134.115.29.10,
346,\core\event\config_log_created,core,created,config_log,config_log,996.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""displaycoursestructure"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:5:""scorm"";}",1781602148,web,134.115.29.10,
347,\core\event\config_log_created,core,created,config_log,config_log,997.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""displaycoursestructure_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:5:""scorm"";}",1781602148,web,134.115.29.10,
348,\core\event\config_log_created,core,created,config_log,config_log,998.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:5:""popup"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:5:""scorm"";}",1781602148,web,134.115.29.10,
349,\core\event\config_log_created,core,created,config_log,config_log,999.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:9:""popup_adv"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:5:""scorm"";}",1781602148,web,134.115.29.10,
